rt	trial_type	trial_index	trial_index_global	time_elapsed	subject	condition	problems	moveNum	src	category	imageName	init_locationsX	init_locationsY	movesX	movesY	dropTime	dropCorrect	dropPosition	final_locationsX	final_locationsY	problem_type	responseL	responseR
66893	passive-sort	0	1	178629	p330565	passive	pbp13	15	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	535	345	1054	241	63888	1	right	1054	241	pbp34	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	1	lib/images/pbp13/problem/pbp13_1-3.jpg	right	pbp13_1-3.jpg	645	345	942	348	4194	1	right	942	348	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	2	lib/images/pbp13/problem/pbp13_1-1.jpg	left	pbp13_1-1.jpg	425	235	237	241	14848	1	left	237	241	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	3	lib/images/pbp13/problem/pbp13_2-1.jpg	left	pbp13_2-1.jpg	645	235	125	241	22137	1	left	125	241	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	4	lib/images/pbp13/problem/pbp13_1-4.jpg	right	pbp13_1-4.jpg	645	455	236	345	24639	0	left	1054	348	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	5	lib/images/pbp13/problem/pbp13_1-4.jpg	right	pbp13_1-4.jpg	645	455	1054	348	26211	1	right	1054	348	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	6	lib/images/pbp13/problem/pbp13_2-3.jpg	right	pbp13_2-3.jpg	755	345	942	241	30161	1	right	942	241	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	7	lib/images/pbp13/problem/pbp13_2-2.jpg	left	pbp13_2-2.jpg	535	345	125	348	33376	1	left	125	348	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	8	lib/images/pbp13/problem/pbp13_3-1.jpg	left	pbp13_3-1.jpg	535	235	237	348	36139	1	left	237	348	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	9	lib/images/pbp13/problem/pbp13_3-4.jpg	right	pbp13_3-4.jpg	755	235	1054	241	38095	1	right	1054	241	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	10	lib/images/pbp13/problem/pbp13_2-4.jpg	right	pbp13_2-4.jpg	425	345	942	455	40312	1	right	942	455	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	11	lib/images/pbp13/problem/pbp13_1-2.jpg	left	pbp13_1-2.jpg	425	455	237	455	41737	1	left	237	455	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238790	p330565	passive	pbp13	12	lib/images/pbp13/problem/pbp13_3-2.jpg	left	pbp13_3-2.jpg	755	455	125	455	43320	1	left	125	455	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
47395	passive-sort	0	3	238791	p330565	passive	pbp13	13	lib/images/pbp13/problem/pbp13_3-3.jpg	right	pbp13_3-3.jpg	535	455	1054	455	44391	1	right	1054	455	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	1	lib/images/pbp13/test/pbp13_5-3.jpg	right	pbp13_5-3.jpg	590	306	988.5	556	2200	1	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	2	lib/images/pbp13/test/pbp13_4-3.jpg	right	pbp13_4-3.jpg	590	306	988.5	556	5560	1	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	3	lib/images/pbp13/test/pbp13_4-2.jpg	left	pbp13_4-2.jpg	590	306	191.5	556	7607	1	left	191.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	4	lib/images/pbp13/test/pbp13_5-1.jpg	left	pbp13_5-1.jpg	590	306	988.5	556	9584	0	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	5	lib/images/pbp13/test/pbp13_5-2.jpg	left	pbp13_5-2.jpg	590	306	988.5	556	11648	0	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	6	lib/images/pbp13/test/pbp13_5-4.jpg	right	pbp13_5-4.jpg	590	306	988.5	556	13560	1	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	7	lib/images/pbp13/test/pbp13_4-4.jpg	right	pbp13_4-4.jpg	590	306	988.5	556	15912	1	right	988.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
21822	test-sort	0	6	278510	p330565	passive	pbp13	8	lib/images/pbp13/test/pbp13_4-1.jpg	left	pbp13_4-1.jpg	590	306	191.5	556	17821	1	left	191.5	556	pbp13	When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
22445	survey-text-leftRight	0	7	302969	p330565	passive	pbp13	NA				NA	NA	NA	NA	NA	NA		NA	NA		When stacked there is no empty space between shapes	When stacked there is empty space between shapes.
124077	passive-sort	0	1	290348	p33106	passive	pbp13	1	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	645	234.6666718	941.5	240.1666718	48627	1	right	941.5	239.8333282	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290348	p33106	passive	pbp13	2	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	425	234.6666718	235.8333282	240.1666718	54249	1	left	235.8333282	239.8333282	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290348	p33106	passive	pbp13	3	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	425	454.6666718	941.5	346.5	66377	1	right	941.5	346.1666718	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290348	p33106	passive	pbp13	4	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	535	344.6666718	124.5	240.1666718	72816	1	left	124.5	239.8333282	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290348	p33106	passive	pbp13	5	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	535	234.6666718	124.5	346.5	80620	1	left	124.5	346.1666718	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290348	p33106	passive	pbp13	6	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	755	234.6666718	941.5	452.833313	83811	1	right	941.5	452.5	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	7	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	535	454.6666718	235.8333282	452.833313	92767	1	left	235.8333282	452.5	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	8	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	454.6666718	227	371.666687	94577	0	left	1052.833374	452.5	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	9	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	454.6666718	100	469.666687	99825	0	left	1052.833374	452.5	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	10	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	755	454.6666718	1052.833374	452.833313	104701	1	right	1052.833374	452.5	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	11	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	645	454.6666718	235.8333282	346.5	107738	1	left	235.8333282	346.1666718	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	12	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	755	344.6666718	1052.833374	240.1666718	111459	1	right	1052.833374	239.8333282	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	13	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	425	344.6666718	129	466.666687	115711	0	left	1052.833374	346.1666718	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	14	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	425	344.6666718	1052.833374	346.5	119144	1	right	1052.833374	346.1666718	pbp34	solid structures	suspended structure
124077	passive-sort	0	1	290349	p33106	passive	pbp13	15	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	645	344.6666718	124.5	452.833313	121065	1	left	124.5	452.5	pbp34	solid structures	suspended structure
99617	passive-sort	0	3	398057	p33106	passive	pbp13	1	lib/images/pbp13/problem/pbp13_2-2.jpg	left	pbp13_2-2.jpg	755	234.6666718	951	240.6666718	17825	0	right	235.8333282	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398057	p33106	passive	pbp13	2	lib/images/pbp13/problem/pbp13_2-2.jpg	left	pbp13_2-2.jpg	755	234.6666718	235.8333282	240.1666718	20550	1	left	235.8333282	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398057	p33106	passive	pbp13	3	lib/images/pbp13/problem/pbp13_1-2.jpg	left	pbp13_1-2.jpg	645	454.666687	935	446.666687	34430	0	right	124.5	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398057	p33106	passive	pbp13	4	lib/images/pbp13/problem/pbp13_1-2.jpg	left	pbp13_1-2.jpg	645	454.666687	124.5	240.1666718	37528	1	left	124.5	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398057	p33106	passive	pbp13	5	lib/images/pbp13/problem/pbp13_3-3.jpg	right	pbp13_3-3.jpg	535	454.666687	122	364.666687	43019	0	left	941.5	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	6	lib/images/pbp13/problem/pbp13_3-3.jpg	right	pbp13_3-3.jpg	535	454.666687	941.5	240.1666718	45483	1	right	941.5	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	7	lib/images/pbp13/problem/pbp13_3-4.jpg	right	pbp13_3-4.jpg	425	234.6666718	107	340.666687	52598	0	left	1052.833374	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	8	lib/images/pbp13/problem/pbp13_3-4.jpg	right	pbp13_3-4.jpg	425	234.6666718	1052.833374	240.1666718	54938	1	right	1052.833374	240.1666718	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	9	lib/images/pbp13/problem/pbp13_3-2.jpg	left	pbp13_3-2.jpg	755	454.666687	939	364.666687	60954	0	right	124.5	346.5	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	10	lib/images/pbp13/problem/pbp13_3-2.jpg	left	pbp13_3-2.jpg	755	454.666687	124.5	346.5	63188	1	left	124.5	346.5	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	11	lib/images/pbp13/problem/pbp13_1-4.jpg	right	pbp13_1-4.jpg	645	234.6666718	941.5	346.5	67487	1	right	941.5	346.5	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	12	lib/images/pbp13/problem/pbp13_2-3.jpg	right	pbp13_2-3.jpg	425	344.666687	1052.833374	346.5	73380	1	right	1052.833374	346.5	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	13	lib/images/pbp13/problem/pbp13_1-1.jpg	left	pbp13_1-1.jpg	755	344.666687	235.8333282	346.5	77846	1	left	235.8333282	346.5	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	14	lib/images/pbp13/problem/pbp13_3-1.jpg	left	pbp13_3-1.jpg	645	344.666687	940	463.666687	81309	0	right	124.5	452.833313	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	15	lib/images/pbp13/problem/pbp13_3-1.jpg	left	pbp13_3-1.jpg	645	344.666687	124.5	452.833313	83866	1	left	124.5	452.833313	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	16	lib/images/pbp13/problem/pbp13_2-4.jpg	right	pbp13_2-4.jpg	535	234.6666718	941.5	452.833313	88530	1	right	941.5	452.833313	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	17	lib/images/pbp13/problem/pbp13_2-1.jpg	left	pbp13_2-1.jpg	535	344.666687	1047	464.666687	92603	0	right	235.8333282	452.833313	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	18	lib/images/pbp13/problem/pbp13_2-1.jpg	left	pbp13_2-1.jpg	535	344.666687	235.8333282	452.833313	94985	1	left	235.8333282	452.833313	pbp13	solid structures	suspended structure
99617	passive-sort	0	3	398058	p33106	passive	pbp13	19	lib/images/pbp13/problem/pbp13_1-3.jpg	right	pbp13_1-3.jpg	425	454.666687	1052.833374	452.833313	96608	1	right	1052.833374	452.833313	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	1	lib/images/pbp13/test/pbp13_5-1.jpg	left	pbp13_5-1.jpg	590	306.9333344	988.333313	556.4333496	14821	0	right	988.333313	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	2	lib/images/pbp13/test/pbp13_5-3.jpg	right	pbp13_5-3.jpg	590	306.9333344	988.333313	556.4333496	22699	1	right	988.333313	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	3	lib/images/pbp13/test/pbp13_4-4.jpg	right	pbp13_4-4.jpg	590	306.9333344	988.333313	556.4333496	28435	1	right	988.333313	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	4	lib/images/pbp13/test/pbp13_5-4.jpg	right	pbp13_5-4.jpg	590	306.9333344	988.333313	556.4333496	34889	1	right	988.333313	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	5	lib/images/pbp13/test/pbp13_5-2.jpg	left	pbp13_5-2.jpg	590	306.9333344	191.3333282	556.4333496	40446	1	left	191.3333282	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	6	lib/images/pbp13/test/pbp13_4-1.jpg	left	pbp13_4-1.jpg	590	306.9333344	191.3333282	556.4333496	45111	1	left	191.3333282	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	7	lib/images/pbp13/test/pbp13_4-3.jpg	right	pbp13_4-3.jpg	590	306.9333344	191.3333282	556.4333496	49064	0	left	191.3333282	556.4333496	pbp13	solid structures	suspended structure
56754	test-sort	0	6	465359	p33106	passive	pbp13	8	lib/images/pbp13/test/pbp13_4-2.jpg	left	pbp13_4-2.jpg	590	306.9333344	191.3333282	556.4333496	52742	1	left	191.3333282	556.4333496	pbp13	solid structures	suspended structure
60990	survey-text-leftRight	0	7	528406	p33106	passive	pbp13	NA				NA	NA	NA	NA	NA	NA		NA	NA		solid structures	suspended structure
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	1	lib/images/pbp34/problem/pbp34_1-3.jpg	right	pbp34_1-3.jpg	645	455	1054	241	15174	1	right	1054	241	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	2	lib/images/pbp34/problem/pbp34_1-1.jpg	left	pbp34_1-1.jpg	755	345	125	241	21548	1	left	125	241	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	3	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	755	455	266	238	26010	0	left	942	241	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	4	lib/images/pbp34/problem/pbp34_1-4.jpg	right	pbp34_1-4.jpg	755	455	942	241	28075	1	right	942	241	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	5	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	345	124	368	30988	0	left	942	348	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	6	lib/images/pbp34/problem/pbp34_2-4.jpg	right	pbp34_2-4.jpg	425	345	942	348	33854	1	right	942	348	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	7	lib/images/pbp34/problem/pbp34_2-2.jpg	left	pbp34_2-2.jpg	535	455	125	348	36672	1	left	125	348	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	8	lib/images/pbp34/problem/pbp34_3-1.jpg	left	pbp34_3-1.jpg	425	235	125	455	40143	1	left	125	455	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192125	p336752	passive	pbp11b	9	lib/images/pbp34/problem/pbp34_3-3.jpg	right	pbp34_3-3.jpg	535	345	942	455	45087	1	right	942	455	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192141	p336752	passive	pbp11b	10	lib/images/pbp34/problem/pbp34_2-1.jpg	left	pbp34_2-1.jpg	755	235	237	348	48206	1	left	237	348	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192141	p336752	passive	pbp11b	11	lib/images/pbp34/problem/pbp34_3-4.jpg	right	pbp34_3-4.jpg	425	455	1054	455	53969	1	right	1054	455	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192141	p336752	passive	pbp11b	12	lib/images/pbp34/problem/pbp34_2-3.jpg	right	pbp34_2-3.jpg	535	235	1054	348	56800	1	right	1054	348	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192141	p336752	passive	pbp11b	13	lib/images/pbp34/problem/pbp34_1-2.jpg	left	pbp34_1-2.jpg	645	235	237	241	58382	1	left	237	241	pbp34	The shapes are close together	The shapes are farther apart
63830	passive-sort	0	1	192141	p336752	passive	pbp11b	14	lib/images/pbp34/problem/pbp34_3-2.jpg	left	pbp34_3-2.jpg	645	345	237	455	60824	1	left	237	455	pbp34	The shapes are close together	The shapes are farther apart
57050	passive-sort	0	3	266402	p336752	passive	pbp11b	1	lib/images/pbp11b/problem/pbp11b_2-4.jpg	right	pbp11b_2-4.jpg	535	235	119	264	11017	0	left	942	241	pbp11b	The shapes are close together	The shapes are farther apart
57050	passive-sort	0	3	266402	p336752	passive	pbp11b	2	lib/images/pbp11b/problem/pbp11b_2-4.jpg	right	pbp11b_2-4.jpg	535	235	942	241	13622	1	right	942	241	pbp11b	The shapes are close together	The shapes are farther apart
