,ResponseID,StartDate,EndDate,timeP1_1,timeP1_2,timeP1_3,timeP1_4,LeftP1,RightP2,timeP2_1,timeP2_2,timeP2_3,timeP2_4,LeftP2,RightP2.1,time2.1Sh.2.,Age,Sex,Lang,Lang_TEXT,DO.BR.FL_65,DO.BR.FL_71,DO.BR.FL_90,DO.BR.FL_72,DO.BR.FL_91,DO.BR.FL_73,DO.BR.FL_94,DO.BR.FL_74,DO.BR.FL_97,trialCode,time_1,species,trialKind,stimOrder,time_2,time_3,time_4,leftResponse,rightResponse,ComparisonType,SharedType,SharedTypeNum,trial,ResponseOne,ResponseTwo,wordLenRespOne,wordLenRespTwo,wordsRespOne,wordsRespTwo,taggedWordsRespOne,taggedWordsRespTwo,contentWordsRespOne,contentWordsRespTwo,contentWordsRespOneNoBe,contentWordsRespTwoNoBe,contentWordLenRespOne,contentWordLenRespTwo,contentWordLenRespOneNoBe,contentWordLenRespTwoNoBe,uniqueWordPercOne,uniqueWordPercTwo,uniqueContentWordPercOne,uniqueContentWordPercTwo,uniqueContentWordNoBePercOne,uniqueContentWordNoBePercTwo
164,R_3MboPI9w4G1BcTx,1/15/16 15:50,1/15/16 15:55,13.185,23.71,29.637,2,Cicular,Triangular,5.459,8.702,12.978,2,Longer,Shorter,1,28,1,1,,FL_91|FL_94|FL_90|FL_72|FL_74|FL_73|FL_71|FL_97,FL_L4,FL_L78,FL_L68,FL_L88,FL_L63,FL_L93,FL_L64,FL_L95,time3.1Su_1.1.,8.792,3,1Su,1,12.096,15.204,2,Sharp,Fluffy,surface,shape,1,3_1Su,Sharp,Fluffy,1,1,[u'Sharp'],[u'Fluffy'],"[(u'Sharp', 'NNP')]","[(u'Fluffy', 'NNP')]","[(u'Sharp', 'NNP')]","[(u'Fluffy', 'NNP')]","[(u'Sharp', 'NNP')]","[(u'Fluffy', 'NNP')]",1,1,1,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
165,R_3qyOB1D3RvN8L4W,1/15/16 15:53,1/15/16 15:57,2.348,2.348,10.583,1,circle,triangle,2.221,2.221,12.214,1,longer line,short distance line,1,33,1,1,,FL_71|FL_97|FL_94|FL_91|FL_73|FL_90|FL_72|FL_74,FL_L4,FL_L78,FL_L68,FL_L88,FL_L63,FL_L93,FL_L70,FL_L96,time3.1Su_1.1.,3.912,3,1Su,1,19.684,21.044,3,looks neater ,nice but bubbly,surface,shape,1,3_1Su,looks neater ,nice but bubbly,2,3,"[u'looks', u'neater']","[u'nice', u'but', u'bubbly']","[(u'looks', 'NNS'), (u'neater', 'VBP')]","[(u'nice', 'NN'), (u'but', 'CC'), (u'bubbly', 'RB')]","[(u'looks', 'NNS'), (u'neater', 'VBP')]","[(u'nice', 'NN'), (u'bubbly', 'RB')]","[(u'looks', 'NNS'), (u'neater', 'VBP')]","[(u'nice', 'NN'), (u'bubbly', 'RB')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
166,R_3exXZga0lza4Np0,1/15/16 15:52,1/15/16 15:59,3.001,3.001,30.973,1,This is a circle. ,This is a triangle.,4.673,4.673,20.664,1,This line is longer than the other one.,This line is shorter than the other one.,1,36,2,1,,FL_91|FL_94|FL_90|FL_73|FL_71|FL_74|FL_72|FL_97,FL_L86,FL_L78,FL_L68,FL_L88,FL_L63,FL_L93,FL_L64,FL_L96,time3.1Su_1.1.,2.055,3,1Su,1,52.721,75.349,2,more uniform appendages ,appendages are circular,surface,shape,1,3_1Su,more uniform appendages ,appendages are circular,3,3,"[u'more', u'uniform', u'appendages']","[u'appendages', u'are', u'circular']","[(u'more', 'JJR'), (u'uniform', 'NN'), (u'appendages', 'NNS')]","[(u'appendages', 'NNS'), (u'are', 'VBP'), (u'circular', 'JJ')]","[(u'more', 'JJR'), (u'uniform', 'NN'), (u'appendages', 'NNS')]","[(u'appendages', 'NNS'), (u'are', 'VBP'), (u'circular', 'JJ')]","[(u'more', 'JJR'), (u'uniform', 'NN'), (u'appendages', 'NNS')]","[(u'appendages', 'NNS'), (u'circular', 'JJ')]",3,3,3,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
167,R_3n2XgpWlbE5MbDx,1/15/16 15:53,1/15/16 15:59,6.017,15.044,28.958,2,"Round, no edges","Triangle, 3 sides, 3 angles",6.732,14.783,15.42,3,Long line,short line,,27,2,1,,FL_72|FL_91|FL_97|FL_71|FL_90|FL_94|FL_74|FL_73,FL_L4,FL_L81,FL_L68,FL_L89,FL_L63,FL_L92,FL_L64,FL_L95,time3.1Su_1.1.,4.688,3,1Su,1,8.649,17.655,2,crab like,rounded octupus like,surface,shape,1,3_1Su,crab like,rounded octupus like,2,3,"[u'crab', u'like']","[u'rounded', u'octupus', u'like']","[(u'crab', 'NN'), (u'like', 'IN')]","[(u'rounded', 'VBD'), (u'octupus', 'NN'), (u'like', 'IN')]","[(u'crab', 'NN')]","[(u'rounded', 'VBD'), (u'octupus', 'NN')]","[(u'crab', 'NN')]","[(u'rounded', 'VBD'), (u'octupus', 'NN')]",1,2,1,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
168,R_2f2JAnFgFN58l8p,1/15/16 15:59,1/15/16 16:01,1.525,1.525,5.993,1,circle,triangle,1.26,1.26,4.244,1,long,short,,25,1,1,,FL_74|FL_71|FL_91|FL_97|FL_73|FL_90|FL_72|FL_94,FL_L4,FL_L81,FL_L62,FL_L88,FL_L63,FL_L92,FL_L70,FL_L95,time3.1Su_1.1.,0.942,3,1Su,1,5.911,6.125,2,smooth,bubbly,surface,shape,1,3_1Su,smooth,bubbly,1,1,[u'smooth'],[u'bubbly'],"[(u'smooth', 'NN')]","[(u'bubbly', 'RB')]","[(u'smooth', 'NN')]","[(u'bubbly', 'RB')]","[(u'smooth', 'NN')]","[(u'bubbly', 'RB')]",1,1,1,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
169,R_1dfUh65ZYl0wNoO,1/15/16 16:37,1/15/16 16:43,4.547,4.547,27.715,1,Is a circle,Is a triangle,1.635,1.635,15.882,1,The line is longer,The line is shorter,,30,1,1,,FL_73|FL_74|FL_71|FL_72|FL_97|FL_94|FL_91|FL_90,FL_L4,FL_L81,FL_L68,FL_L89,FL_L63,FL_L93,FL_L64,FL_L95,time3.1Su_1.1.,1.323,3,1Su,1,15.215,42.077,2,Edges are smoother,edges are round,surface,shape,1,3_1Su,Edges are smoother,edges are round,3,3,"[u'Edges', u'are', u'smoother']","[u'edges', u'are', u'round']","[(u'Edges', 'NNS'), (u'are', 'VBP'), (u'smoother', 'RB')]","[(u'edges', 'NNS'), (u'are', 'VBP'), (u'round', 'VBN')]","[(u'Edges', 'NNS'), (u'are', 'VBP'), (u'smoother', 'RB')]","[(u'edges', 'NNS'), (u'are', 'VBP'), (u'round', 'VBN')]","[(u'Edges', 'NNS'), (u'smoother', 'RB')]","[(u'edges', 'NNS'), (u'round', 'VBN')]",3,3,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
170,R_2diNoAtgQloncCP,1/15/16 15:17,1/15/16 15:22,1.237,6.701,20.361,3,curved line,straight lines,1.01,3.364,7.325,3,longer,shorter,1,32,2,1,,FL_73|FL_90|FL_72|FL_74|FL_91|FL_97|FL_94|FL_71,FL_L86,FL_L78,FL_L62,FL_L88,FL_L63,FL_L92,FL_L64,FL_L95,time3.1Su_1.2.,0.602,3,1Su,2,21.959,23.744,4,more curves,more points,surface,shape,1,3_1Su,more points,more curves,2,2,"[u'more', u'points']","[u'more', u'curves']","[(u'more', 'JJR'), (u'points', 'NNS')]","[(u'more', 'JJR'), (u'curves', 'NNS')]","[(u'more', 'JJR'), (u'points', 'NNS')]","[(u'more', 'JJR'), (u'curves', 'NNS')]","[(u'more', 'JJR'), (u'points', 'NNS')]","[(u'more', 'JJR'), (u'curves', 'NNS')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
171,R_1jVxibCBgYDGMhZ,1/15/16 15:25,1/15/16 15:29,1.396,1.396,11.197,1,circle,triangle,1.435,1.723,5.649,2,long line,short line,1,36,1,1,,FL_71|FL_74|FL_90|FL_94|FL_72|FL_73|FL_91|FL_97,FL_L4,FL_L81,FL_L62,FL_L88,FL_L63,FL_L93,FL_L64,FL_L96,time3.1Su_1.2.,1.185,3,1Su,2,1.185,34.44,1,bulbous parts,"straight, sharp parts",surface,shape,1,3_1Su,"straight, sharp parts",bulbous parts,3,2,"[u'straight,', u'sharp', u'parts']","[u'bulbous', u'parts']","[(u'straight', 'RB'), (u',', ','), (u'sharp', 'JJ'), (u'parts', 'NNS')]","[(u'bulbous', 'JJ'), (u'parts', 'NNS')]","[(u'straight', 'RB'), (u'sharp', 'JJ'), (u'parts', 'NNS')]","[(u'bulbous', 'JJ'), (u'parts', 'NNS')]","[(u'straight', 'RB'), (u'sharp', 'JJ'), (u'parts', 'NNS')]","[(u'bulbous', 'JJ'), (u'parts', 'NNS')]",3,2,3,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
172,R_1M0ViAylw7qjeF1,1/15/16 15:50,1/15/16 15:53,7.559,7.559,15.536,1,it has a circle,it has a triangle,2.584,2.584,9.09,1,the line is longer,the line is shorter,,35,1,1,,FL_97|FL_73|FL_91|FL_94|FL_90|FL_72|FL_74|FL_71,FL_L4,FL_L78,FL_L62,FL_L89,FL_L63,FL_L93,FL_L70,FL_L96,time3.1Su_1.2.,3.167,3,1Su,2,3.167,17.855,1,made of bubbles,made of lines,surface,shape,1,3_1Su,made of lines,made of bubbles,3,3,"[u'made', u'of', u'lines']","[u'made', u'of', u'bubbles']","[(u'made', 'VBD'), (u'of', 'IN'), (u'lines', 'NNS')]","[(u'made', 'VBD'), (u'of', 'IN'), (u'bubbles', 'NNS')]","[(u'made', 'VBD'), (u'lines', 'NNS')]","[(u'made', 'VBD'), (u'bubbles', 'NNS')]","[(u'made', 'VBD'), (u'lines', 'NNS')]","[(u'made', 'VBD'), (u'bubbles', 'NNS')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
173,R_3I3LXyIFQ73aoAD,1/15/16 15:53,1/15/16 15:54,1.392,3.317,8.068,2,shape,shape,0.924,0.924,5.428,1,length,length,,34,1,1,,FL_97|FL_71|FL_72|FL_90|FL_74|FL_94|FL_73|FL_91,FL_L86,FL_L78,FL_L68,FL_L89,FL_L63,FL_L92,FL_L64,FL_L96,time3.1Su_1.2.,0.475,3,1Su,2,1.303,2.05,2,shape,shape,surface,shape,1,3_1Su,shape,shape,1,1,[u'shape'],[u'shape'],"[(u'shape', 'NN')]","[(u'shape', 'NN')]","[(u'shape', 'NN')]","[(u'shape', 'NN')]","[(u'shape', 'NN')]","[(u'shape', 'NN')]",1,1,1,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
174,R_9uAA61ginZnhUXv,1/15/16 15:50,1/15/16 15:54,3.055,3.055,23.821,1,is a circle,isa a triangle ,2.357,2.357,10.928,1,is longer,is shorter,,37,2,1,,FL_94|FL_74|FL_73|FL_97|FL_72|FL_91|FL_90|FL_71,FL_L4,FL_L78,FL_L68,FL_L89,FL_L63,FL_L92,FL_L70,FL_L95,time3.1Su_1.2.,8.95,3,1Su,2,8.95,20.578,1,bubbly,not bubbly,surface,shape,1,3_1Su,not bubbly,bubbly,2,1,"[u'not', u'bubbly']",[u'bubbly'],"[(u'not', 'RB'), (u'bubbly', 'RB')]","[(u'bubbly', 'RB')]","[(u'not', 'RB'), (u'bubbly', 'RB')]","[(u'bubbly', 'RB')]","[(u'not', 'RB'), (u'bubbly', 'RB')]","[(u'bubbly', 'RB')]",2,1,2,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
175,R_1l60jrGKazQcb9X,1/15/16 15:51,1/15/16 15:56,4.154,4.154,15.002,1,circle ,triangle ,3.434,3.434,11.994,1,is long,is short ,,36,1,1,,FL_97|FL_71|FL_90|FL_94|FL_72|FL_73|FL_74|FL_91,FL_L86,FL_L81,FL_L68,FL_L89,FL_L63,FL_L93,FL_L70,FL_L96,time3.1Su_1.2.,5.13,3,1Su,2,5.13,22.658,1,is rounded ,is sharp ,surface,shape,1,3_1Su,is sharp ,is rounded ,2,2,"[u'is', u'sharp']","[u'is', u'rounded']","[(u'is', 'VBZ'), (u'sharp', 'JJ')]","[(u'is', 'VBZ'), (u'rounded', 'VBN')]","[(u'is', 'VBZ'), (u'sharp', 'JJ')]","[(u'is', 'VBZ'), (u'rounded', 'VBN')]","[(u'sharp', 'JJ')]","[(u'rounded', 'VBN')]",2,2,1,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
176,R_3G9hgZUwjBYhACv,1/15/16 15:54,1/15/16 15:56,1.534,1.534,7.655,1,circle,triangle,2.105,2.105,9.111,1,longer line,shorter line,1,40,2,1,,FL_97|FL_74|FL_90|FL_73|FL_91|FL_72|FL_94|FL_71,FL_L4,FL_L81,FL_L62,FL_L88,FL_L63,FL_L93,FL_L64,FL_L96,time3.1Su_1.2.,1.276,3,1Su,2,1.276,10.279,1,more bubbly,more sharp,surface,shape,1,3_1Su,more sharp,more bubbly,2,2,"[u'more', u'sharp']","[u'more', u'bubbly']","[(u'more', 'JJR'), (u'sharp', 'JJ')]","[(u'more', 'JJR'), (u'bubbly', 'RB')]","[(u'more', 'JJR'), (u'sharp', 'JJ')]","[(u'more', 'JJR'), (u'bubbly', 'RB')]","[(u'more', 'JJR'), (u'sharp', 'JJ')]","[(u'more', 'JJR'), (u'bubbly', 'RB')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
177,R_1gGfj8O5oKBnrJS,1/15/16 15:52,1/15/16 15:59,10.981,10.981,18.063,1,square,triangle,2.293,2.293,7.137,1,long line,short line,,27,1,1,,FL_91|FL_72|FL_90|FL_73|FL_94|FL_97|FL_74|FL_71,FL_L4,FL_L78,FL_L62,FL_L89,FL_L63,FL_L93,FL_L64,FL_L96,time3.1Su_1.2.,3.926,3,1Su,2,3.926,12.416,1,cloudy,fan,surface,shape,1,3_1Su,fan,cloudy,1,1,[u'fan'],[u'cloudy'],"[(u'fan', 'NN')]","[(u'cloudy', 'NN')]","[(u'fan', 'NN')]","[(u'cloudy', 'NN')]","[(u'fan', 'NN')]","[(u'cloudy', 'NN')]",1,1,1,1,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
178,R_3oGwlvMwRJfLkLL,1/15/16 15:53,1/15/16 15:59,9.586,9.586,19.293,1,circle,triangle,2.088,2.088,11.196,1,long line,short line,,55,1,1,,FL_97|FL_74|FL_71|FL_90|FL_91|FL_72|FL_73|FL_94,FL_L86,FL_L81,FL_L62,FL_L89,FL_L63,FL_L92,FL_L70,FL_L95,time3.1Su_1.2.,1.343,3,1Su,2,94.666,101.494,3,rounded segments,no rounded segments,surface,shape,1,3_1Su,no rounded segments,rounded segments,3,2,"[u'no', u'rounded', u'segments']","[u'rounded', u'segments']","[(u'no', 'DT'), (u'rounded', 'VBN'), (u'segments', 'NNS')]","[(u'rounded', 'VBD'), (u'segments', 'NNS')]","[(u'rounded', 'VBN'), (u'segments', 'NNS')]","[(u'rounded', 'VBD'), (u'segments', 'NNS')]","[(u'rounded', 'VBN'), (u'segments', 'NNS')]","[(u'rounded', 'VBD'), (u'segments', 'NNS')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
179,R_O2w8r3lHWFOLYMV,1/15/16 15:56,1/15/16 16:01,1.648,1.648,27.619,1,There is a circle in the center,There is a triangle in the center,1.558,1.558,16.732,1,The line is long,The line is short,,23,1,1,,FL_94|FL_73|FL_90|FL_71|FL_74|FL_91|FL_97|FL_72,FL_L86,FL_L81,FL_L68,FL_L89,FL_L63,FL_L92,FL_L70,FL_L96,time3.1Su_1.2.,1.062,3,1Su,2,6.919,40.723,2,made of ovals,no regular shapes,surface,shape,1,3_1Su,no regular shapes,made of ovals,3,3,"[u'no', u'regular', u'shapes']","[u'made', u'of', u'ovals']","[(u'no', 'DT'), (u'regular', 'JJ'), (u'shapes', 'NNS')]","[(u'made', 'VBD'), (u'of', 'IN'), (u'ovals', 'NNS')]","[(u'regular', 'JJ'), (u'shapes', 'NNS')]","[(u'made', 'VBD'), (u'ovals', 'NNS')]","[(u'regular', 'JJ'), (u'shapes', 'NNS')]","[(u'made', 'VBD'), (u'ovals', 'NNS')]",2,2,2,2,0.860465116,0.714285714,0.868421053,0.756756757,0.861111111,0.764705882
180,R_9p1vpKtLWhvSGLD,1/15/16 15:22,1/15/16 15:27,4.301,9.605,13.926,2,its a circle,its a triangle,2.553,2.553,14.743,1,this line is longer,this line i sshorter,,21,1,1,,FL_97|FL_72|FL_71|FL_94|FL_74|FL_73|FL_91|FL_90,FL_L86,FL_L81,FL_L62,FL_L89,FL_L69,FL_L92,FL_L64,FL_L96,time3.2Su_1.1.,2.251,3,2Su,1,5.721,15.169,2,sharper corners,more round,surface,shape,2,3_2Su,sharper corners,more round,2,2,"[u'sharper', u'corners']","[u'more', u'round']","[(u'sharper', 'JJR'), (u'corners', 'NNS')]","[(u'more', 'JJR'), (u'round', 'NN')]","[(u'sharper', 'JJR'), (u'corners', 'NNS')]","[(u'more', 'JJR'), (u'round', 'NN')]","[(u'sharper', 'JJR'), (u'corners', 'NNS')]","[(u'more', 'JJR'), (u'round', 'NN')]",2,2,2,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
181,R_PuIRuqhDuUOUpvb,1/15/16 15:21,1/15/16 15:28,1.308,13.052,14.054,3,circle,triangle,1.875,9.661,10.85,3,long line,short line,,20,1,1,,FL_91|FL_72|FL_71|FL_97|FL_74|FL_73|FL_94|FL_90,FL_L4,FL_L78,FL_L68,FL_L89,FL_L69,FL_L93,FL_L70,FL_L96,time3.2Su_1.1.,2.288,3,2Su,1,2.288,15.511,1,Straight sides,bubbly looking,surface,shape,2,3_2Su,Straight sides,bubbly looking,2,2,"[u'Straight', u'sides']","[u'bubbly', u'looking']","[(u'Straight', 'RB'), (u'sides', 'VBZ')]","[(u'bubbly', 'RB'), (u'looking', 'VBG')]","[(u'Straight', 'RB'), (u'sides', 'VBZ')]","[(u'bubbly', 'RB'), (u'looking', 'VBG')]","[(u'Straight', 'RB'), (u'sides', 'VBZ')]","[(u'bubbly', 'RB'), (u'looking', 'VBG')]",2,2,2,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
182,R_2q9POO3pqmktnrU,1/15/16 15:25,1/15/16 15:33,4.55,17.183,29.722,2,The figure is round.,The figure has sides or edges.,2.386,15.893,28.515,2,It is a long horizontal line.,It is a shorter horizontal line.,,32,2,1,,FL_94|FL_71|FL_72|FL_91|FL_97|FL_74|FL_73|FL_90,FL_L86,FL_L81,FL_L68,FL_L89,FL_L69,FL_L92,FL_L64,FL_L95,time3.2Su_1.1.,4.843,3,2Su,1,67.877,88.966,2,Image appears to be moving clockwise in a faster way.,Image appears to be moving clockwise but in a much slower way.,surface,shape,2,3_2Su,Image appears to be moving clockwise in a faster way.,Image appears to be moving clockwise but in a much slower way.,10,12,"[u'Image', u'appears', u'to', u'be', u'moving', u'clockwise', u'in', u'a', u'faster', u'way.']","[u'Image', u'appears', u'to', u'be', u'moving', u'clockwise', u'but', u'in', u'a', u'much', u'slower', u'way.']","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'to', 'TO'), (u'be', 'VB'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'in', 'IN'), (u'a', 'DT'), (u'faster', 'NN'), (u'way', 'NN'), (u'.', '.')]","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'to', 'TO'), (u'be', 'VB'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'but', 'CC'), (u'in', 'IN'), (u'a', 'DT'), (u'much', 'JJ'), (u'slower', 'NN'), (u'way', 'NN'), (u'.', '.')]","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'be', 'VB'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'faster', 'NN'), (u'way', 'NN')]","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'be', 'VB'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'much', 'JJ'), (u'slower', 'NN'), (u'way', 'NN')]","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'faster', 'NN'), (u'way', 'NN')]","[(u'Image', 'NN'), (u'appears', 'VBZ'), (u'moving', 'VBG'), (u'clockwise', 'NN'), (u'much', 'JJ'), (u'slower', 'NN'), (u'way', 'NN')]",7,8,6,7,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
183,R_1pVu6bx2JrPBRAO,1/15/16 15:50,1/15/16 15:52,1.92,10.116,11.677,3,shape,shape,1.475,4.889,6.344,3,size,size,,27,1,1,,FL_72|FL_97|FL_71|FL_90|FL_73|FL_94|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L89,FL_L69,FL_L92,FL_L70,FL_L95,time3.2Su_1.1.,1.434,3,2Su,1,10.254,12.686,3,smooth,bumpy ,surface,shape,2,3_2Su,smooth,bumpy ,1,1,[u'smooth'],[u'bumpy'],"[(u'smooth', 'NN')]","[(u'bumpy', 'NN')]","[(u'smooth', 'NN')]","[(u'bumpy', 'NN')]","[(u'smooth', 'NN')]","[(u'bumpy', 'NN')]",1,1,1,1,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
184,R_sFGiCOtAJbitX1f,1/15/16 15:51,1/15/16 15:55,2.834,12.182,20.691,2,circle,triangle,2.558,2.558,15.215,1,long line,short line,1,30,2,1,,FL_74|FL_91|FL_71|FL_73|FL_72|FL_90|FL_94|FL_97,FL_L86,FL_L81,FL_L62,FL_L88,FL_L69,FL_L93,FL_L64,FL_L96,time3.2Su_1.1.,4.776,3,2Su,1,4.776,17.861,1,sharper blob,more bubbly blob,surface,shape,2,3_2Su,sharper blob,more bubbly blob,2,3,"[u'sharper', u'blob']","[u'more', u'bubbly', u'blob']","[(u'sharper', 'JJR'), (u'blob', 'NN')]","[(u'more', 'JJR'), (u'bubbly', 'RB'), (u'blob', 'NN')]","[(u'sharper', 'JJR'), (u'blob', 'NN')]","[(u'more', 'JJR'), (u'bubbly', 'RB'), (u'blob', 'NN')]","[(u'sharper', 'JJR'), (u'blob', 'NN')]","[(u'more', 'JJR'), (u'bubbly', 'RB'), (u'blob', 'NN')]",2,3,2,3,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
185,R_3iUVoARY38x5Rn3,1/15/16 15:52,1/15/16 15:56,4.513,4.513,20.16,1,circle in a square,triangle in a square,4.893,4.893,11.934,1,long line,short line,,30,2,1,,FL_90|FL_74|FL_73|FL_72|FL_71|FL_97|FL_94|FL_91,FL_L4,FL_L78,FL_L68,FL_L88,FL_L69,FL_L92,FL_L70,FL_L96,time3.2Su_1.1.,3.72,3,2Su,1,3.72,16.628,1,sharpe angles,curved angles,surface,shape,2,3_2Su,sharpe angles,curved angles,2,2,"[u'sharpe', u'angles']","[u'curved', u'angles']","[(u'sharpe', 'NN'), (u'angles', 'NNS')]","[(u'curved', 'VBD'), (u'angles', 'NNS')]","[(u'sharpe', 'NN'), (u'angles', 'NNS')]","[(u'curved', 'VBD'), (u'angles', 'NNS')]","[(u'sharpe', 'NN'), (u'angles', 'NNS')]","[(u'curved', 'VBD'), (u'angles', 'NNS')]",2,2,2,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
186,R_uvHVTlMiI3QmmMF,1/15/16 15:52,1/15/16 15:58,3.957,3.957,24.545,1,no sides at all,has three sides,3.451,3.451,27.601,1,left line is longer,right line is shorter,,28,1,1,,FL_72|FL_90|FL_71|FL_94|FL_97|FL_73|FL_74|FL_91,FL_L4,FL_L81,FL_L62,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time3.2Su_1.1.,6.453,3,2Su,1,6.453,31.027,1,looks like an logo of a company,looks like a cloud,surface,shape,2,3_2Su,looks like an logo of a company,looks like a cloud,7,4,"[u'looks', u'like', u'an', u'logo', u'of', u'a', u'company']","[u'looks', u'like', u'a', u'cloud']","[(u'looks', 'NNS'), (u'like', 'IN'), (u'an', 'DT'), (u'logo', 'NN'), (u'of', 'IN'), (u'a', 'DT'), (u'company', 'NN')]","[(u'looks', 'NNS'), (u'like', 'IN'), (u'a', 'DT'), (u'cloud', 'NN')]","[(u'looks', 'NNS'), (u'logo', 'NN'), (u'company', 'NN')]","[(u'looks', 'NNS'), (u'cloud', 'NN')]","[(u'looks', 'NNS'), (u'logo', 'NN'), (u'company', 'NN')]","[(u'looks', 'NNS'), (u'cloud', 'NN')]",3,2,3,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
187,R_1FrHiXUTdfOkgcK,1/15/16 15:50,1/15/16 15:59,7.473,52.345,53.616,8,soft bent line,"rigid, straight line",7.995,33.334,34.632,4,long line,short line,1,47,2,1,,FL_71|FL_97|FL_91|FL_94|FL_73|FL_74|FL_90|FL_72,FL_L86,FL_L81,FL_L68,FL_L88,FL_L69,FL_L92,FL_L70,FL_L95,time3.2Su_1.1.,4.985,3,2Su,1,39.106,41.838,4,straighter lines,lumpy lines,surface,shape,2,3_2Su,straighter lines,lumpy lines,2,2,"[u'straighter', u'lines']","[u'lumpy', u'lines']","[(u'straighter', 'NN'), (u'lines', 'NNS')]","[(u'lumpy', 'NN'), (u'lines', 'NNS')]","[(u'straighter', 'NN'), (u'lines', 'NNS')]","[(u'lumpy', 'NN'), (u'lines', 'NNS')]","[(u'straighter', 'NN'), (u'lines', 'NNS')]","[(u'lumpy', 'NN'), (u'lines', 'NNS')]",2,2,2,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
188,R_xt3dB0ytPWDogdX,1/15/16 15:58,1/15/16 16:01,3.621,3.621,16.836,1,has no corners,has corners,1.632,1.632,5.287,1,longer,shorter,,31,2,1,,FL_71|FL_90|FL_74|FL_91|FL_72|FL_73|FL_94|FL_97,FL_L86,FL_L78,FL_L62,FL_L89,FL_L69,FL_L93,FL_L64,FL_L96,time3.2Su_1.1.,1.702,3,2Su,1,21.374,23.873,5,few curves,many curves,surface,shape,2,3_2Su,few curves,many curves,2,2,"[u'few', u'curves']","[u'many', u'curves']","[(u'few', 'JJ'), (u'curves', 'NNS')]","[(u'many', 'JJ'), (u'curves', 'NNS')]","[(u'few', 'JJ'), (u'curves', 'NNS')]","[(u'many', 'JJ'), (u'curves', 'NNS')]","[(u'few', 'JJ'), (u'curves', 'NNS')]","[(u'many', 'JJ'), (u'curves', 'NNS')]",2,2,2,2,0.76119403,0.634920635,0.836363636,0.703703704,0.830188679,0.692307692
